activation_scale,energy_scope,excluded,baseline_checkpoint,cmm_crosssim_checkpoint,vread_v,pulse_ns,sample_limit,processed_images,activation_vectors_per_tile,token_vectors_seen_per_layer_sum,r_on_ohm,r_off_ohm,tile_shape,adc_resolution,dac_resolution,read_noise_std,write_noise_std,digital_reference_scope,digital_mac_energy_pj,digital_mac_model,tile_rank,tile_id,layer_name,group,polarity,core_row,core_col,row_start,row_end,col_start,col_end,g_raw_min,g_raw_max,g_raw_mean,r_min_ohm,r_max_ohm,r_mean_ohm,tile_total_energy_j,tile_total_read_current_a,tile_mean_vector_power_w,tile_mean_vector_read_current_a,vector_count,nonzero_vector_count
per_vector,crossbar_core_read_only,"adc,dac,sense,digital_bias,layernorm,softmax,residual,encoder",checkpoints\caption_transformer_epoch_10.pt,checkpoints\caption_transformer_array-128x128_cmm_crosssim.pt,0.1,10.0,16,16,784,6162,1000.0,100000.0,128x128,10,0,0.0001,0.0001,same_decoder_mapped_linear_mac_only,1.0,configurable_reference,,layers.1.self_attn.v_proj|r1c0|pos,layers.1.self_attn.v_proj,self_attn,pos,1,0,128,256,0,128,0.009612741159302829,0.8690772902812204,0.09952568610635554,1148.9148556804232,51238.39683087166,29671.777665259637,3.3593627459022063e-09,7.996813681566383,0.001887282441518095,0.044925919559361704,178,178
per_vector,crossbar_core_read_only,"adc,dac,sense,digital_bias,layernorm,softmax,residual,encoder",checkpoints\caption_transformer_epoch_10.pt,checkpoints\caption_transformer_array-128x128_cmm_crosssim.pt,0.1,10.0,16,16,784,6162,1000.0,100000.0,128x128,10,0,0.0001,0.0001,same_decoder_mapped_linear_mac_only,1.0,configurable_reference,,layers.1.self_attn.v_proj|r1c1|neg,layers.1.self_attn.v_proj,self_attn,neg,1,1,128,256,128,256,0.00960935248953159,0.9206569064109732,0.09738439373487166,1085.2456822353604,51247.20590303711,29765.90511453081,2.533058078145152e-09,6.337187890118262,0.0014230663360366028,0.03560217915796776,178,178
per_vector,crossbar_core_read_only,"adc,dac,sense,digital_bias,layernorm,softmax,residual,encoder",checkpoints\caption_transformer_epoch_10.pt,checkpoints\caption_transformer_array-128x128_cmm_crosssim.pt,0.1,10.0,16,16,784,6162,1000.0,100000.0,128x128,10,0,0.0001,0.0001,same_decoder_mapped_linear_mac_only,1.0,configurable_reference,,layers.1.self_attn.v_proj|r1c1|pos,layers.1.self_attn.v_proj,self_attn,pos,1,1,128,256,128,256,0.009623100454311105,0.8535705171942409,0.09669021472214351,1169.543024376791,51211.485925711524,29916.726600282876,2.5087005138441588e-09,6.287426143330369,0.0014093823111484053,0.03532261878275488,178,178
per_vector,crossbar_core_read_only,"adc,dac,sense,digital_bias,layernorm,softmax,residual,encoder",checkpoints\caption_transformer_epoch_10.pt,checkpoints\caption_transformer_array-128x128_cmm_crosssim.pt,0.1,10.0,16,16,784,6162,1000.0,100000.0,128x128,10,0,0.0001,0.0001,same_decoder_mapped_linear_mac_only,1.0,configurable_reference,,output_proj|r0c0|neg,output_proj,output_proj,neg,0,0,0,127,0,128,0.009638212140497886,0.8975798906902726,0.04816964304182446,1112.8371316620646,51172.28013051861,33087.56697599152,1.7424952752514657e-09,4.168714426531124,0.0009789299299165543,0.023419743969275975,178,178
per_vector,crossbar_core_read_only,"adc,dac,sense,digital_bias,layernorm,softmax,residual,encoder",checkpoints\caption_transformer_epoch_10.pt,checkpoints\caption_transformer_array-128x128_cmm_crosssim.pt,0.1,10.0,16,16,784,6162,1000.0,100000.0,128x128,10,0,0.0001,0.0001,same_decoder_mapped_linear_mac_only,1.0,configurable_reference,,output_proj|r0c0|pos,output_proj,output_proj,pos,0,0,0,127,0,128,0.009620114637397393,0.9224953126048143,0.04775093183596397,1083.1063617861096,51219.23944499004,32946.84813105283,1.6655296158645925e-09,4.078198320056524,0.0009356907954295466,0.022911226517171483,178,178
per_vector,crossbar_core_read_only,"adc,dac,sense,digital_bias,layernorm,softmax,residual,encoder",checkpoints\caption_transformer_epoch_10.pt,checkpoints\caption_transformer_array-128x128_cmm_crosssim.pt,0.1,10.0,16,16,784,6162,1000.0,100000.0,128x128,10,0,0.0001,0.0001,same_decoder_mapped_linear_mac_only,1.0,configurable_reference,,output_proj|r0c1|neg,output_proj,output_proj,neg,0,1,0,127,128,256,0.009649530378904972,0.8780878064263262,0.047440774202125495,1137.259320659237,51142.95536004256,32927.97660319556,1.6042522501922858e-09,3.9108034645287924,0.0009012653090967896,0.021970805980498834,178,178
per_vector,crossbar_core_read_only,"adc,dac,sense,digital_bias,layernorm,softmax,residual,encoder",checkpoints\caption_transformer_epoch_10.pt,checkpoints\caption_transformer_array-128x128_cmm_crosssim.pt,0.1,10.0,16,16,784,6162,1000.0,100000.0,128x128,10,0,0.0001,0.0001,same_decoder_mapped_linear_mac_only,1.0,configurable_reference,,output_proj|r0c1|pos,output_proj,output_proj,pos,0,1,0,127,128,256,0.009649187741280048,0.9265262239898915,0.04795217378983518,1078.4450561929505,51143.84261701569,33021.32672515477,1.6185714419359551e-09,3.9543445246700575,0.0009093097988404242,0.02221541867792167,178,178
per_vector,crossbar_core_read_only,"adc,dac,sense,digital_bias,layernorm,softmax,residual,encoder",checkpoints\caption_transformer_epoch_10.pt,checkpoints\caption_transformer_array-128x128_cmm_crosssim.pt,0.1,10.0,16,16,784,6162,1000.0,100000.0,128x128,10,0,0.0001,0.0001,same_decoder_mapped_linear_mac_only,1.0,configurable_reference,,output_proj|r10c0|neg,output_proj,output_proj,neg,10,0,1270,1397,0,128,0.009635258011881188,0.6109299874502925,0.05454674866028374,1626.4904877273327,51179.93960779417,32305.28988905878,1.9774374131646077e-09,4.666467345982901,0.001110919895036296,0.026216108685297196,178,178
per_vector,crossbar_core_read_only,"adc,dac,sense,digital_bias,layernorm,softmax,residual,encoder",checkpoints\caption_transformer_epoch_10.pt,checkpoints\caption_transformer_array-128x128_cmm_crosssim.pt,0.1,10.0,16,16,784,6162,1000.0,100000.0,128x128,10,0,0.0001,0.0001,same_decoder_mapped_linear_mac_only,1.0,configurable_reference,,output_proj|r10c0|pos,output_proj,output_proj,pos,10,0,1270,1397,0,128,0.009605697231635736,0.5507055308123276,0.054522721156522465,1801.157683460583,51256.711385148126,32341.486762159315,1.8320248492430242e-09,4.527740057231285,0.0010292274433949579,0.02543674189455778,178,178
per_vector,crossbar_core_read_only,"adc,dac,sense,digital_bias,layernorm,softmax,residual,encoder",checkpoints\caption_transformer_epoch_10.pt,checkpoints\caption_transformer_array-128x128_cmm_crosssim.pt,0.1,10.0,16,16,784,6162,1000.0,100000.0,128x128,10,0,0.0001,0.0001,same_decoder_mapped_linear_mac_only,1.0,configurable_reference,,output_proj|r10c1|neg,output_proj,output_proj,neg,10,1,1270,1397,128,256,0.009621991253958996,0.4693590755114932,0.053437436359301524,2106.7468187901827,51214.366004518924,32453.153668274183,1.8105479409294737e-09,4.357941473534592,0.0010171617645671194,0.024482817267048273,178,178
per_vector,crossbar_core_read_only,"adc,dac,sense,digital_bias,layernorm,softmax,residual,encoder",checkpoints\caption_transformer_epoch_10.pt,checkpoints\caption_transformer_array-128x128_cmm_crosssim.pt,0.1,10.0,16,16,784,6162,1000.0,100000.0,128x128,10,0,0.0001,0.0001,same_decoder_mapped_linear_mac_only,1.0,configurable_reference,,output_proj|r10c1|pos,output_proj,output_proj,pos,10,1,1270,1397,128,256,0.00960688060225268,0.6690311513630524,0.055936724803453505,1487.3408556052625,51253.633649073396,31997.63169024724,1.8535765506916759e-09,4.514191262442383,0.00104133514083802,0.025360625069901027,178,178
per_vector,crossbar_core_read_only,"adc,dac,sense,digital_bias,layernorm,softmax,residual,encoder",checkpoints\caption_transformer_epoch_10.pt,checkpoints\caption_transformer_array-128x128_cmm_crosssim.pt,0.1,10.0,16,16,784,6162,1000.0,100000.0,128x128,10,0,0.0001,0.0001,same_decoder_mapped_linear_mac_only,1.0,configurable_reference,,output_proj|r11c0|neg,output_proj,output_proj,neg,11,0,1397,1524,0,128,0.009603618541838183,0.6013865558276783,0.054951252257855694,1651.8749789571486,51262.11858185017,32369.45279231007,2.015075776061061e-09,4.722612458453882,0.0011320650427309338,0.026531530665471245,178,178
per_vector,crossbar_core_read_only,"adc,dac,sense,digital_bias,layernorm,softmax,residual,encoder",checkpoints\caption_transformer_epoch_10.pt,checkpoints\caption_transformer_array-128x128_cmm_crosssim.pt,0.1,10.0,16,16,784,6162,1000.0,100000.0,128x128,10,0,0.0001,0.0001,same_decoder_mapped_linear_mac_only,1.0,configurable_reference,,output_proj|r11c0|pos,output_proj,output_proj,pos,11,0,1397,1524,0,128,0.009659602418859636,0.6430246029834755,0.05543806588847926,1546.5646881166604,51116.88765139901,32108.097715270116,1.851682645756163e-09,4.58431335830544,0.0010402711493012157,0.025754569428682247,178,178
per_vector,crossbar_core_read_only,"adc,dac,sense,digital_bias,layernorm,softmax,residual,encoder",checkpoints\caption_transformer_epoch_10.pt,checkpoints\caption_transformer_array-128x128_cmm_crosssim.pt,0.1,10.0,16,16,784,6162,1000.0,100000.0,128x128,10,0,0.0001,0.0001,same_decoder_mapped_linear_mac_only,1.0,configurable_reference,,output_proj|r11c1|neg,output_proj,output_proj,neg,11,1,1397,1524,128,256,0.009613722832984999,0.5797419981819221,0.05369696964953702,1712.491283132225,51235.84547063492,32438.410110827477,1.8109483111498687e-09,4.36720696409839,0.0010173866916572292,0.024534870584822416,178,178
per_vector,crossbar_core_read_only,"adc,dac,sense,digital_bias,layernorm,softmax,residual,encoder",checkpoints\caption_transformer_epoch_10.pt,checkpoints\caption_transformer_array-128x128_cmm_crosssim.pt,0.1,10.0,16,16,784,6162,1000.0,100000.0,128x128,10,0,0.0001,0.0001,same_decoder_mapped_linear_mac_only,1.0,configurable_reference,,output_proj|r11c1|pos,output_proj,output_proj,pos,11,1,1397,1524,128,256,0.009593077994850095,0.6205839803688817,0.05568148535817088,1601.5935456913828,51289.55477320825,32206.822111453203,1.8380330108227832e-09,4.491779162811078,0.0010326028150689796,0.025234714397815043,178,178
per_vector,crossbar_core_read_only,"adc,dac,sense,digital_bias,layernorm,softmax,residual,encoder",checkpoints\caption_transformer_epoch_10.pt,checkpoints\caption_transformer_array-128x128_cmm_crosssim.pt,0.1,10.0,16,16,784,6162,1000.0,100000.0,128x128,10,0,0.0001,0.0001,same_decoder_mapped_linear_mac_only,1.0,configurable_reference,,output_proj|r12c0|neg,output_proj,output_proj,neg,12,0,1524,1651,0,128,0.009617137304753196,0.6507854862230195,0.05557317630494507,1528.4031610864724,51226.973270611306,31932.93664080854,2.0327195575695656e-09,4.763544266511098,0.0011419772795334634,0.026761484643320777,178,178
per_vector,crossbar_core_read_only,"adc,dac,sense,digital_bias,layernorm,softmax,residual,encoder",checkpoints\caption_transformer_epoch_10.pt,checkpoints\caption_transformer_array-128x128_cmm_crosssim.pt,0.1,10.0,16,16,784,6162,1000.0,100000.0,128x128,10,0,0.0001,0.0001,same_decoder_mapped_linear_mac_only,1.0,configurable_reference,,output_proj|r12c0|pos,output_proj,output_proj,pos,12,0,1524,1651,0,128,0.009596150798161026,0.6550975551311716,0.05405420996454578,1518.4954732252666,51281.55348233541,32622.839873588273,1.8076514924950702e-09,4.483594436882371,0.001015534546345545,0.025188732791473996,178,178
per_vector,crossbar_core_read_only,"adc,dac,sense,digital_bias,layernorm,softmax,residual,encoder",checkpoints\caption_transformer_epoch_10.pt,checkpoints\caption_transformer_array-128x128_cmm_crosssim.pt,0.1,10.0,16,16,784,6162,1000.0,100000.0,128x128,10,0,0.0001,0.0001,same_decoder_mapped_linear_mac_only,1.0,configurable_reference,,output_proj|r12c1|neg,output_proj,output_proj,neg,12,1,1524,1651,128,256,0.009605248851410977,0.5664108601554452,0.053447575860087575,1752.0905677998915,51257.87763876465,32494.179341807594,1.7997810355775329e-09,4.344275758218723,0.0010111129413356923,0.024406043585498444,178,178
per_vector,crossbar_core_read_only,"adc,dac,sense,digital_bias,layernorm,softmax,residual,encoder",checkpoints\caption_transformer_epoch_10.pt,checkpoints\caption_transformer_array-128x128_cmm_crosssim.pt,0.1,10.0,16,16,784,6162,1000.0,100000.0,128x128,10,0,0.0001,0.0001,same_decoder_mapped_linear_mac_only,1.0,configurable_reference,,output_proj|r12c1|pos,output_proj,output_proj,pos,12,1,1524,1651,128,256,0.009612633094468494,0.64744246952968,0.056467088831073854,1536.1737153386941,51238.67770583779,31985.382836968674,1.877314091145382e-09,4.561124559992152,0.0010546708377221245,0.025624295280854786,178,178
per_vector,crossbar_core_read_only,"adc,dac,sense,digital_bias,layernorm,softmax,residual,encoder",checkpoints\caption_transformer_epoch_10.pt,checkpoints\caption_transformer_array-128x128_cmm_crosssim.pt,0.1,10.0,16,16,784,6162,1000.0,100000.0,128x128,10,0,0.0001,0.0001,same_decoder_mapped_linear_mac_only,1.0,configurable_reference,,output_proj|r13c0|neg,output_proj,output_proj,neg,13,0,1651,1778,0,128,0.009645622164350103,0.5834240214643822,0.05612402377523026,1701.8675816198006,51153.07747301003,32257.64453660319,2.04845601926905e-09,4.800437226706499,0.0011508179883533984,0.026968748464643255,178,178
per_vector,crossbar_core_read_only,"adc,dac,sense,digital_bias,layernorm,softmax,residual,encoder",checkpoints\caption_transformer_epoch_10.pt,checkpoints\caption_transformer_array-128x128_cmm_crosssim.pt,0.1,10.0,16,16,784,6162,1000.0,100000.0,128x128,10,0,0.0001,0.0001,same_decoder_mapped_linear_mac_only,1.0,configurable_reference,,output_proj|r13c0|pos,output_proj,output_proj,pos,13,0,1651,1778,0,128,0.00962989821611472,0.5971321225819409,0.05606189240249442,1663.4484446493545,51193.8423647899,32092.53756765195,1.8719821223320806e-09,4.631672693785161,0.0010516753496247636,0.02602063311115259,178,178
per_vector,crossbar_core_read_only,"adc,dac,sense,digital_bias,layernorm,softmax,residual,encoder",checkpoints\caption_transformer_epoch_10.pt,checkpoints\caption_transformer_array-128x128_cmm_crosssim.pt,0.1,10.0,16,16,784,6162,1000.0,100000.0,128x128,10,0,0.0001,0.0001,same_decoder_mapped_linear_mac_only,1.0,configurable_reference,,output_proj|r13c1|neg,output_proj,output_proj,neg,13,1,1651,1778,128,256,0.009619048233729825,0.5649788540456255,0.05492881721504819,1756.4534477309599,51222.009233185745,32194.25104195514,1.8456610994607574e-09,4.452040019817244,0.0010368882581240203,0.025011460785490134,178,178
per_vector,crossbar_core_read_only,"adc,dac,sense,digital_bias,layernorm,softmax,residual,encoder",checkpoints\caption_transformer_epoch_10.pt,checkpoints\caption_transformer_array-128x128_cmm_crosssim.pt,0.1,10.0,16,16,784,6162,1000.0,100000.0,128x128,10,0,0.0001,0.0001,same_decoder_mapped_linear_mac_only,1.0,configurable_reference,,output_proj|r13c1|pos,output_proj,output_proj,pos,13,1,1651,1778,128,256,0.00962144056071763,0.593559239856061,0.05709411441707442,1673.2938936642636,51215.79601976923,32018.912659517646,1.885667785890435e-09,4.594768489902384,0.0010593639246575474,0.025813306123047098,178,178
per_vector,crossbar_core_read_only,"adc,dac,sense,digital_bias,layernorm,softmax,residual,encoder",checkpoints\caption_transformer_epoch_10.pt,checkpoints\caption_transformer_array-128x128_cmm_crosssim.pt,0.1,10.0,16,16,784,6162,1000.0,100000.0,128x128,10,0,0.0001,0.0001,same_decoder_mapped_linear_mac_only,1.0,configurable_reference,,output_proj|r14c0|neg,output_proj,output_proj,neg,14,0,1778,1905,0,128,0.009640563841419638,0.6454370614252629,0.05815669712395478,1540.8731452457323,51166.184269129735,32145.8466724773,2.1067418178247346e-09,4.944652482753937,0.00118356281900266,0.027778946532325488,178,178
per_vector,crossbar_core_read_only,"adc,dac,sense,digital_bias,layernorm,softmax,residual,encoder",checkpoints\caption_transformer_epoch_10.pt,checkpoints\caption_transformer_array-128x128_cmm_crosssim.pt,0.1,10.0,16,16,784,6162,1000.0,100000.0,128x128,10,0,0.0001,0.0001,same_decoder_mapped_linear_mac_only,1.0,configurable_reference,,output_proj|r14c0|pos,output_proj,output_proj,pos,14,0,1778,1905,0,128,0.009634474257756336,0.6300611304042869,0.05859810542227775,1577.883080220443,51181.97211371336,31808.802741551764,1.9488496903566137e-09,4.813596451193108,0.001094859376604839,0.027042676692096115,178,178
per_vector,crossbar_core_read_only,"adc,dac,sense,digital_bias,layernorm,softmax,residual,encoder",checkpoints\caption_transformer_epoch_10.pt,checkpoints\caption_transformer_array-128x128_cmm_crosssim.pt,0.1,10.0,16,16,784,6162,1000.0,100000.0,128x128,10,0,0.0001,0.0001,same_decoder_mapped_linear_mac_only,1.0,configurable_reference,,output_proj|r14c1|neg,output_proj,output_proj,neg,14,1,1778,1905,128,256,0.009621019754117076,0.5403951594674887,0.056830020033790896,1834.8919864288393,51216.888805105016,31932.562755334344,1.9102354750902334e-09,4.591008378911384,0.0010731659972417046,0.025792181903996538,178,178
per_vector,crossbar_core_read_only,"adc,dac,sense,digital_bias,layernorm,softmax,residual,encoder",checkpoints\caption_transformer_epoch_10.pt,checkpoints\caption_transformer_array-128x128_cmm_crosssim.pt,0.1,10.0,16,16,784,6162,1000.0,100000.0,128x128,10,0,0.0001,0.0001,same_decoder_mapped_linear_mac_only,1.0,configurable_reference,,output_proj|r14c1|pos,output_proj,output_proj,pos,14,1,1778,1905,128,256,0.009614002214370773,0.6007450876758782,0.058244802843525074,1653.6096633459215,51235.119407608436,32137.746637607295,1.9092534379563906e-09,4.667649902818061,0.0010726142909867362,0.026222752263022814,178,178
per_vector,crossbar_core_read_only,"adc,dac,sense,digital_bias,layernorm,softmax,residual,encoder",checkpoints\caption_transformer_epoch_10.pt,checkpoints\caption_transformer_array-128x128_cmm_crosssim.pt,0.1,10.0,16,16,784,6162,1000.0,100000.0,128x128,10,0,0.0001,0.0001,same_decoder_mapped_linear_mac_only,1.0,configurable_reference,,output_proj|r15c0|neg,output_proj,output_proj,neg,15,0,1905,2032,0,128,0.009586697903088243,0.792892171752707,0.059938880120431255,1257.9197842865647,51306.175908883844,31748.97729417118,2.1827688069613944e-09,5.098022651934248,0.0012262746106524666,0.02864057669625982,178,178
per_vector,crossbar_core_read_only,"adc,dac,sense,digital_bias,layernorm,softmax,residual,encoder",checkpoints\caption_transformer_epoch_10.pt,checkpoints\caption_transformer_array-128x128_cmm_crosssim.pt,0.1,10.0,16,16,784,6162,1000.0,100000.0,128x128,10,0,0.0001,0.0001,same_decoder_mapped_linear_mac_only,1.0,configurable_reference,,output_proj|r15c0|pos,output_proj,output_proj,pos,15,0,1905,2032,0,128,0.009598177865113473,0.7212790999875427,0.05903717404611801,1381.0889798174999,51276.27655708789,31926.553863910027,1.952095685343256e-09,4.834213829917779,0.0010966829692939633,0.027158504662459435,178,178
per_vector,crossbar_core_read_only,"adc,dac,sense,digital_bias,layernorm,softmax,residual,encoder",checkpoints\caption_transformer_epoch_10.pt,checkpoints\caption_transformer_array-128x128_cmm_crosssim.pt,0.1,10.0,16,16,784,6162,1000.0,100000.0,128x128,10,0,0.0001,0.0001,same_decoder_mapped_linear_mac_only,1.0,configurable_reference,,output_proj|r15c1|neg,output_proj,output_proj,neg,15,1,1905,2032,128,256,0.009657092746359897,0.5710110608043516,0.057143620965270786,1738.2206646082773,51123.38051400845,32033.290917203707,1.9091132477114866e-09,4.602307971510594,0.0010725355324221835,0.025855662761295473,178,178
per_vector,crossbar_core_read_only,"adc,dac,sense,digital_bias,layernorm,softmax,residual,encoder",checkpoints\caption_transformer_epoch_10.pt,checkpoints\caption_transformer_array-128x128_cmm_crosssim.pt,0.1,10.0,16,16,784,6162,1000.0,100000.0,128x128,10,0,0.0001,0.0001,same_decoder_mapped_linear_mac_only,1.0,configurable_reference,,output_proj|r15c1|pos,output_proj,output_proj,pos,15,1,1905,2032,128,256,0.009645905110945695,0.6218765303703526,0.06008287769973093,1598.3178917206815,51152.344518572856,31790.92777186916,1.9826734070654e-09,4.81440328720703,0.0011138614646434828,0.02704720947869118,178,178
per_vector,crossbar_core_read_only,"adc,dac,sense,digital_bias,layernorm,softmax,residual,encoder",checkpoints\caption_transformer_epoch_10.pt,checkpoints\caption_transformer_array-128x128_cmm_crosssim.pt,0.1,10.0,16,16,784,6162,1000.0,100000.0,128x128,10,0,0.0001,0.0001,same_decoder_mapped_linear_mac_only,1.0,configurable_reference,,output_proj|r16c0|neg,output_proj,output_proj,neg,16,0,2032,2159,0,128,0.009629578291391352,0.5893817218886508,0.05803593995426449,1684.9543051032051,51194.67245538482,31909.68264683354,2.1203561211574134e-09,4.954401473014298,0.0011912113040210193,0.027833716140529763,178,178
per_vector,crossbar_core_read_only,"adc,dac,sense,digital_bias,layernorm,softmax,residual,encoder",checkpoints\caption_transformer_epoch_10.pt,checkpoints\caption_transformer_array-128x128_cmm_crosssim.pt,0.1,10.0,16,16,784,6162,1000.0,100000.0,128x128,10,0,0.0001,0.0001,same_decoder_mapped_linear_mac_only,1.0,configurable_reference,,output_proj|r16c0|pos,output_proj,output_proj,pos,16,0,2032,2159,0,128,0.009663101659333729,0.6036996852510638,0.0577804355283155,1645.6498302296966,51107.83739483558,32077.364880366342,1.9180241356800507e-09,4.748366073299588,0.0010775416492584554,0.026676213894941504,178,178
per_vector,crossbar_core_read_only,"adc,dac,sense,digital_bias,layernorm,softmax,residual,encoder",checkpoints\caption_transformer_epoch_10.pt,checkpoints\caption_transformer_array-128x128_cmm_crosssim.pt,0.1,10.0,16,16,784,6162,1000.0,100000.0,128x128,10,0,0.0001,0.0001,same_decoder_mapped_linear_mac_only,1.0,configurable_reference,,output_proj|r16c1|neg,output_proj,output_proj,neg,16,1,2032,2159,128,256,0.009649088967078397,0.6157781361162975,0.05616078645746799,1613.8914616437776,51144.09839761742,32046.60733706091,1.8805626085886642e-09,4.535466170153218,0.0010564958475217214,0.025480147023332688,178,178
per_vector,crossbar_core_read_only,"adc,dac,sense,digital_bias,layernorm,softmax,residual,encoder",checkpoints\caption_transformer_epoch_10.pt,checkpoints\caption_transformer_array-128x128_cmm_crosssim.pt,0.1,10.0,16,16,784,6162,1000.0,100000.0,128x128,10,0,0.0001,0.0001,same_decoder_mapped_linear_mac_only,1.0,configurable_reference,,output_proj|r16c1|pos,output_proj,output_proj,pos,16,1,2032,2159,128,256,0.009629487939089122,0.7310575959437978,0.058890420353644946,1362.8675453037145,51194.906892270745,31943.445010003543,1.94623728250832e-09,4.730098480700848,0.0010933917317462473,0.026573586970229483,178,178
per_vector,crossbar_core_read_only,"adc,dac,sense,digital_bias,layernorm,softmax,residual,encoder",checkpoints\caption_transformer_epoch_10.pt,checkpoints\caption_transformer_array-128x128_cmm_crosssim.pt,0.1,10.0,16,16,784,6162,1000.0,100000.0,128x128,10,0,0.0001,0.0001,same_decoder_mapped_linear_mac_only,1.0,configurable_reference,,output_proj|r17c0|neg,output_proj,output_proj,neg,17,0,2159,2286,0,128,0.009625201187448593,0.5818358718710193,0.057791512308273923,1706.43364328959,51206.03218378759,31925.78355059858,2.1106047210858454e-09,4.933546755135887,0.001185732989374072,0.027716554804134198,178,178
per_vector,crossbar_core_read_only,"adc,dac,sense,digital_bias,layernorm,softmax,residual,encoder",checkpoints\caption_transformer_epoch_10.pt,checkpoints\caption_transformer_array-128x128_cmm_crosssim.pt,0.1,10.0,16,16,784,6162,1000.0,100000.0,128x128,10,0,0.0001,0.0001,same_decoder_mapped_linear_mac_only,1.0,configurable_reference,,output_proj|r17c0|pos,output_proj,output_proj,pos,17,0,2159,2286,0,128,0.009575204024661612,0.6234785865975809,0.05706372742714378,1594.2764182501592,51336.14645833332,32234.166953390708,1.9048181720074288e-09,4.705429353300092,0.0010701225685434991,0.02643499636685445,178,178
per_vector,crossbar_core_read_only,"adc,dac,sense,digital_bias,layernorm,softmax,residual,encoder",checkpoints\caption_transformer_epoch_10.pt,checkpoints\caption_transformer_array-128x128_cmm_crosssim.pt,0.1,10.0,16,16,784,6162,1000.0,100000.0,128x128,10,0,0.0001,0.0001,same_decoder_mapped_linear_mac_only,1.0,configurable_reference,,output_proj|r17c1|neg,output_proj,output_proj,neg,17,1,2159,2286,128,256,0.00959694636029759,0.5204799128086428,0.055233294116701886,1903.7642826691108,51279.48232016512,32279.93536131544,1.8738602652268235e-09,4.493124838202545,0.0010527304860824844,0.025242274371924407,178,178
per_vector,crossbar_core_read_only,"adc,dac,sense,digital_bias,layernorm,softmax,residual,encoder",checkpoints\caption_transformer_epoch_10.pt,checkpoints\caption_transformer_array-128x128_cmm_crosssim.pt,0.1,10.0,16,16,784,6162,1000.0,100000.0,128x128,10,0,0.0001,0.0001,same_decoder_mapped_linear_mac_only,1.0,configurable_reference,,output_proj|r17c1|pos,output_proj,output_proj,pos,17,1,2159,2286,128,256,0.009576162655336527,0.7416381916881625,0.0586847397932705,1343.6854266704795,51333.64546871778,31892.300595240908,1.9285958617024708e-09,4.704003113757783,0.0010834808211811623,0.026426983785156084,178,178
per_vector,crossbar_core_read_only,"adc,dac,sense,digital_bias,layernorm,softmax,residual,encoder",checkpoints\caption_transformer_epoch_10.pt,checkpoints\caption_transformer_array-128x128_cmm_crosssim.pt,0.1,10.0,16,16,784,6162,1000.0,100000.0,128x128,10,0,0.0001,0.0001,same_decoder_mapped_linear_mac_only,1.0,configurable_reference,,output_proj|r18c0|neg,output_proj,output_proj,neg,18,0,2286,2413,0,128,0.009613892522588383,0.6452122563383738,0.058860769448859096,1541.401741474501,51235.404474782044,31935.77377760409,2.150537158531833e-09,5.019823258411082,0.0012081669429954117,0.028201254260736414,178,178
per_vector,crossbar_core_read_only,"adc,dac,sense,digital_bias,layernorm,softmax,residual,encoder",checkpoints\caption_transformer_epoch_10.pt,checkpoints\caption_transformer_array-128x128_cmm_crosssim.pt,0.1,10.0,16,16,784,6162,1000.0,100000.0,128x128,10,0,0.0001,0.0001,same_decoder_mapped_linear_mac_only,1.0,configurable_reference,,output_proj|r18c0|pos,output_proj,output_proj,pos,18,0,2286,2413,0,128,0.009647937416688587,0.6637634477433619,0.05879688495260477,1498.9676311646213,51147.0805821816,31934.40636169628,1.9541330602814173e-09,4.828161059044943,0.0010978275619558514,0.027124500331713163,178,178
per_vector,crossbar_core_read_only,"adc,dac,sense,digital_bias,layernorm,softmax,residual,encoder",checkpoints\caption_transformer_epoch_10.pt,checkpoints\caption_transformer_array-128x128_cmm_crosssim.pt,0.1,10.0,16,16,784,6162,1000.0,100000.0,128x128,10,0,0.0001,0.0001,same_decoder_mapped_linear_mac_only,1.0,configurable_reference,,output_proj|r18c1|neg,output_proj,output_proj,neg,18,1,2286,2413,128,256,0.009626845860524992,0.5161458114700093,0.056970020979680125,1919.4434411699197,51201.76323623212,32147.97911684745,1.8976987912503004e-09,4.582936200386217,0.0010661229164327533,0.025746832586439422,178,178
per_vector,crossbar_core_read_only,"adc,dac,sense,digital_bias,layernorm,softmax,residual,encoder",checkpoints\caption_transformer_epoch_10.pt,checkpoints\caption_transformer_array-128x128_cmm_crosssim.pt,0.1,10.0,16,16,784,6162,1000.0,100000.0,128x128,10,0,0.0001,0.0001,same_decoder_mapped_linear_mac_only,1.0,configurable_reference,,output_proj|r18c1|pos,output_proj,output_proj,pos,18,1,2286,2413,128,256,0.009593075416590617,0.7974116874314714,0.06047817546309256,1250.8794142650365,51289.56148780185,31753.218659134243,1.984571396478844e-09,4.833156912743127,0.0011149277508308107,0.027152566925523185,178,178
